0.537205024,0.791811035,2
0.593172695,0.561496611,3
0.230454709,0.115256959,1
0.253524936,0.089405553,1
0.597444796,0.581421617,3
0.257741131,0.096064044,1
0.261587084,0.121660111,1
0.262775148,0.168707922,1
0.220932519,0.143498328,1
0.606634477,0.568854361,3
0.581887596,0.558128791,3
0.591559963,0.545717688,3
0.523530923,0.816461017,2
0.587360015,0.573379643,3
0.298436926,0.139035532,1
0.550828686,0.557817356,3
0.555529325,0.81981732,2
0.178777935,0.140866545,1
0.241364983,0.116004258,1
0.51285127,0.8053802,2
0.258139137,0.170489125,1
0.26322135,0.123084797,1
0.560034056,0.803166638,2
0.20168089,0.070734606,1
0.191140778,0.150130399,1
0.519690111,0.81430272,2
0.192762757,0.066808558,1
0.211100406,0.103457141,1
0.624447122,0.522893858,3
0.525385504,0.823951766,2
0.55369589,0.860877485,2
0.269774953,0.092522801,1
0.52962018,0.82859775,2
0.50133723,0.833703226,2
0.651509737,0.560692655,3
0.564963488,0.847278551,2
0.225867215,0.129738121,1
0.513033163,0.819468587,2
0.257001754,0.074036537,1
0.611266115,0.594570184,3
0.213199469,0.101276571,1
0.566776476,0.532923039,3
0.505090205,0.795787755,2
0.258582009,0.091853806,1
0.275905301,0.09247343,1
0.515972858,0.84995889,2
0.23807245,0.077462236,1
0.531084067,0.829380235,2
0.590562892,0.557103729,3
0.228410174,0.114661268,1
0.517093484,0.829402334,2
0.594909101,0.557092552,3
0.240462384,0.13781578,1
0.652463035,0.545760188,3
0.616472522,0.51394796,3
0.608986717,0.557611874,3
0.246966372,0.101651722,1
0.245772105,0.137423703,1
0.271956997,0.122754804,1
0.223654155,0.115163716,1
0.28905849,0.134048735,1
0.233596828,0.099916754,1
0.471238181,0.856705598,2
0.558704711,0.773173605,2
0.205906672,0.149461701,1
0.234148242,0.153284657,1
0.501601905,0.849084257,2
0.23596269,0.155480525,1
0.633598939,0.565459093,3
0.591739318,0.540828307,3
0.536806235,0.59573151,3
0.553833638,0.846981803,2
0.23949695,0.111754866,1
0.209026014,0.108850335,1
0.524227523,0.860277113,2
0.264413196,0.057943794,1
0.183379804,0.084557201,1
0.253008317,0.166136097,1
0.261874174,0.136088314,1
0.589966208,0.613167898,3
0.604318072,0.539491414,3
0.225684871,0.123064232,1
0.236196457,0.113069864,1
0.236741917,0.112369359,1
0.226215307,0.114089276,1
0.245429402,0.084876642,1
0.19848672,0.053207937,1
0.512345955,0.826560552,2
0.235967438,0.127737331,1
0.240306448,0.148794701,1
0.487945879,0.798353889,2
0.225277052,0.179791543,1
0.486014528,0.794718429,2
0.493045899,0.867710404,2
0.46613784,0.8543875,2
0.247964639,0.148970843,1
0.464475277,0.811792339,2
0.233950463,0.110621001,1
0.587487436,0.510036751,3
0.272010809,0.133719101,1
0.23604835,0.115332905,1
0.541252762,0.810032674,2
0.22947328,0.112473887,1
0.51226965,0.874269511,2
0.519497476,0.821176816,2
0.266969284,0.082752847,1
0.257028486,0.14738891,1
0.482407351,0.868554153,2
0.572418052,0.78959929,2
0.453400559,0.792046298,2
0.551190042,0.78739799,2
0.483179192,0.830159163,2
0.589815885,0.553626496,3
0.2066079,0.109194011,1
0.229652621,0.137850433,1
0.5986641,0.559282066,3
0.206675517,0.068510867,1
0.586992442,0.57952351,3
0.57972032,0.486576729,3
0.538464891,0.826791858,2
0.541696403,0.836499686,2
0.610136943,0.572602815,3
0.243333604,0.06471919,1
0.469197061,0.777451736,2
0.587557999,0.543324068,3
0.200778235,0.143952058,1
0.62288387,0.532042618,3
0.490983349,0.839382427,2
0.250725394,0.132759836,1
0.251086519,0.119540961,1
0.234610298,0.111194411,1
0.535091292,0.811310912,2
0.229685606,0.051523784,1
0.605614997,0.561325694,3
0.560347661,0.530251877,3
0.567586943,0.552971477,3
0.482207056,0.802222484,2
0.242809425,0.104748311,1
0.520873291,0.833646255,2
0.537967617,0.592120087,3
0.549845585,0.532031499,3
0.235340458,0.086378442,1
0.192698714,0.129812143,1
0.254856636,0.090122875,1
0.514891707,0.819351456,2
0.516828334,0.805718586,2
0.211870787,0.08915305,1
0.20295397,0.117470105,1
0.505411302,0.76461021,2
0.565751321,0.581022275,3
0.597036315,0.589624824,3
0.232201566,0.109396835,1
0.182814792,0.094321794,1
0.225012744,0.138423623,1
0.516011063,0.847644575,2
0.206689139,0.174771502,1
0.543854053,0.764957177,2
0.583309518,0.516990765,3
0.211419208,0.103711446,1
0.553808439,0.603290242,3
0.521620462,0.822825581,2
0.600559891,0.547197941,3
0.219019236,0.120472881,1
0.625212604,0.502592453,3
0.197877728,0.089943135,1
0.572801816,0.511223655,3
0.245013774,0.126943911,1
0.561703286,0.521558795,3
0.216257983,0.135113228,1
0.24819346,0.117344978,1
0.490610958,0.811246686,2
0.48824952,0.788699014,2
0.557637941,0.85043951,2
0.50469708,0.827094227,2
0.646036442,0.518743993,3
0.519676895,0.813747425,2
0.531973163,0.588423707,3
0.233184763,0.051199468,1
0.488367494,0.811898026,2
0.592458969,0.554581945,3
0.233832957,0.10978455,1
0.201036388,0.149839486,1
0.522528861,0.818620544,2
0.563730765,0.53332759,3
0.581276048,0.606325913,3
0.57423309,0.568032947,3
0.236190296,0.160077549,1
0.484518203,0.851743468,2
0.577547436,0.834931374,2
0.558826232,0.593322518,3
0.276585929,0.13867814,1
0.262890753,0.15429303,1
0.561881463,0.6071827,3
0.520472185,0.822420143,2
0.571217682,0.836620906,2
0.25747021,0.09466345,1
0.215534019,0.157347748,1
0.235058812,0.112622303,1
0.595334018,0.556131989,3
0.517259004,0.850860758,2
0.651792248,0.527501242,3
0.225621393,0.096773868,1
0.559061804,0.548118875,3
0.581936145,0.834838163,2
0.201497046,0.05129136,1
0.542235756,0.603493822,3
0.590438914,0.554756442,3
0.610176611,0.550803029,3
0.512234529,0.820199206,2
0.554210713,0.816437313,2
0.565282099,0.531570634,3
0.267136846,0.094709771,1
0.254256252,0.128537148,1
0.521127608,0.816959183,2
0.520579043,0.855283461,2
0.231034813,0.095298865,1
0.565846101,0.554814296,3
0.545928009,0.80474031,2
0.485701876,0.843409689,2
0.275566753,0.091188623,1
0.588995826,0.559426543,3
0.516642434,0.807303888,2
0.596142888,0.53262214,3
0.23839319,0.063626933,1
0.537622685,0.844369767,2
0.611177924,0.544997092,3
0.214403478,0.08145541,1
0.20354162,0.079649692,1
0.466677024,0.85297952,2
0.183950229,0.102354954,1
0.233576002,0.099487413,1
0.233588205,0.11330572,1
0.206454821,0.122598816,1
0.207669023,0.168201664,1
0.612238712,0.491874657,3
0.504391229,0.808309285,2
0.494075227,0.777048636,2
0.526182749,0.874817437,2
0.490556683,0.796239786,2
0.215843787,0.093655548,1
0.252803914,0.099190463,1
0.50488816,0.797121815,2
0.457921554,0.812885607,2
0.52313771,0.843792987,2
0.47590262,0.822216171,2
0.572820032,0.557598361,3
0.20122747,0.071666685,1
0.603778714,0.619630871,3
0.549599492,0.766754608,2
0.531637576,0.812757106,2
0.473543515,0.832282993,2
0.511742374,0.803702063,2
0.639951663,0.586324939,3
0.277180522,0.069691493,1
0.542268166,0.795181198,2
0.513836452,0.815263104,2
0.497722702,0.87500149,2
0.238638674,0.093106828,1
0.624861229,0.555576577,3
0.195261326,0.146915846,1
0.257808478,0.078405391,1
0.234391193,0.112290051,1
0.247416356,0.114902633,1
0.652440557,0.583756742,3
0.508083756,0.824082541,2
0.496292776,0.800492402,2
0.508061224,0.758174694,2
0.232660794,0.11723242,1
0.566446785,0.79230198,2
0.590557655,0.556958375,3
0.239236008,0.116184267,1
0.520430212,0.824883752,2
0.519010044,0.815359634,2
0.598323442,0.502505071,3
0.256484929,0.113701073,1
0.52127357,0.784467057,2
0.234834156,0.115925877,1
0.54667337,0.841481818,2
0.251055211,0.076335838,1
0.599615257,0.552794967,3
0.563932466,0.591250341,3
0.219325758,0.068781706,1
0.49680506,0.810482969,2
0.50267469,0.75923588,2
0.26070429,0.116320957,1
0.502492532,0.771811039,2
0.52303576,0.779417982,2
0.220524362,0.063936585,1
0.206561539,0.117872835,1
0.230476688,0.106200317,1
0.235802545,0.110543357,1
0.225548829,0.118318466,1
0.551832627,0.59373182,3
0.240086724,0.115212601,1
0.227948455,0.064627673,1
0.229153261,0.156709317,1
0.570812459,0.527700595,3
0.232712572,0.153928466,1
0.604999479,0.497481473,3
0.228129493,0.089796888,1
0.187517127,0.131391536,1
0.593526575,0.553179599,3
0.590945047,0.57540943,3
0.571080148,0.502279993,3
0.179948082,0.105861389,1
0.574833027,0.552454607,3
0.544268739,0.562212293,3
0.229365837,0.124867601,1
0.570533809,0.813005598,2
0.555195592,0.823648874,2
0.477417433,0.822278946,2
0.46287306,0.835514417,2
0.557525067,0.837546789,2
0.262792672,0.08178349,1
0.193210397,0.11010401,1
0.520240953,0.812942279,2
0.225862222,0.124797819,1
0.254885537,0.074107366,1
0.597002641,0.55023622,3
0.523739581,0.770567714,2
0.555374659,0.799379303,2
0.191291409,0.078297402,1
0.205853971,0.126745564,1
0.53128461,0.798740571,2
0.542120334,0.802978229,2
0.4828392,0.767857498,2
0.605494112,0.532917439,3
0.235987772,0.109584747,1
0.540406952,0.843679168,2
0.527318847,0.825055234,2
0.514885414,0.771485381,2
0.22171234,0.093158932,1
0.243064325,0.130724087,1
0.627440938,0.547207429,3
0.591859217,0.548695281,3
0.208680694,0.110375844,1
0.257259033,0.079915927,1
0.218471883,0.121646351,1
0.284372679,0.157020498,1
0.524383445,0.800580084,2
0.240189993,0.098021208,1
0.555628988,0.802178961,2
0.52607601,0.811231503,2
0.594759764,0.559871788,3
0.585290238,0.553173953,3
0.625111914,0.58953829,3
0.534041286,0.796245156,2
0.618410873,0.567726176,3
0.245993711,0.119995715,1
0.555064747,0.584458762,3
0.208496252,0.133436756,1
0.535717525,0.770271176,2
0.288091385,0.146404645,1
0.199642447,0.117928385,1
0.611454201,0.557316812,3
0.540460041,0.580438417,3
0.205706182,0.083907857,1
0.560915911,0.800018859,2
0.171514761,0.085292799,1
0.600807181,0.618057632,3
0.512918831,0.814723275,2
0.264046224,0.101514889,1
0.535196111,0.521321044,3
0.552315088,0.80972078,2
0.183812408,0.152781601,1
0.547899168,0.771788087,2
0.596853465,0.554204566,3
0.556677833,0.811358029,2
0.224991266,0.119333923,1
0.595112059,0.562567917,3
0.249434342,0.101075046,1
0.556227021,0.54331033,3
0.284466989,0.117922899,1
0.523522095,0.868767028,2
0.577731665,0.543604369,3
0.568272298,0.859361162,2
0.59540972,0.546125879,3
0.249370462,0.118478185,1
0.637462567,0.574785615,3
0.229223614,0.166276711,1
0.55781846,0.578365219,3
0.516729744,0.819419927,2
0.492432574,0.854544104,2
0.59403728,0.506800266,3
0.512611684,0.849381119,2
0.232154574,0.12646538,1
0.545005943,0.759955623,2
0.235119361,0.111873793,1
0.522666465,0.824203831,2
0.239003348,0.135891876,1
0.523501047,0.81152442,2
0.173614019,0.082142438,1
0.591186955,0.554060264,3
0.254167723,0.12236237,1
0.202937642,0.079057218,1
0.526429702,0.860453456,2
0.607544938,0.519147295,3
0.524686964,0.820571959,2
0.587626185,0.555784782,3
0.530734627,0.82143378,2
0.550900578,0.794218721,2
0.178831317,0.140559271,1
0.510309585,0.845922129,2
0.614360617,0.577427254,3
0.509175178,0.789923186,2
0.194487346,0.100061879,1
0.508044392,0.791592067,2
0.534313851,0.562042465,3
0.209160376,0.115911797,1
0.232928315,0.112499559,1
0.502610166,0.760211703,2
0.254842547,0.129691067,1
0.585331833,0.813632832,2
0.212266693,0.058438546,1
0.288117409,0.121693379,1
0.56325647,0.532021914,3
0.547299974,0.797622197,2
0.228215417,0.069742719,1
0.560058474,0.84719951,2
0.210041375,0.117370948,1
0.181168539,0.113056922,1
0.468575203,0.778743363,2
0.511059175,0.81376933,2
0.513254073,0.816354445,2
0.528867504,0.806183396,2
0.203733283,0.167790181,1
0.216237205,0.060907828,1
0.263532302,0.095198984,1
0.538116649,0.809344823,2
0.196889351,0.165976532,1
0.258197876,0.084947352,1
0.241003519,0.068242524,1
0.54349177,0.848830218,2
0.470596617,0.805906934,2
0.603318525,0.574978286,3
0.593227857,0.548081507,3
0.489332065,0.835720408,2
0.230338399,0.160354646,1
0.59282408,0.58117724,3
0.53722162,0.592518124,3
0.509271101,0.817681097,2
0.60790684,0.557639446,3
0.519205322,0.814796276,2
0.234118869,0.073162626,1
0.52127351,0.814409417,2
0.485583106,0.834717388,2
0.219911095,0.099949245,1
0.612757228,0.578212446,3
0.610043955,0.558587341,3
0.214134062,0.055740546,1
0.586173373,0.576675129,3
0.529401555,0.540974486,3
0.212844441,0.178235812,1
0.552613561,0.767247465,2
0.229215258,0.164970406,1
0.503553429,0.835974865,2
0.594716008,0.527700787,3
0.215766978,0.090381775,1
0.285794201,0.069039004,1
0.237427854,0.092494954,1
0.190606269,0.093454964,1
0.577725036,0.576528287,3
0.54034858,0.558237525,3
0.613764186,0.608531731,3
0.228735633,0.100147226,1
0.231257049,0.095264226,1
0.468210549,0.836247461,2
0.170089013,0.101487211,1
0.234506609,0.071830405,1
0.5696465,0.557687856,3
0.178437764,0.079827739,1
0.272094621,0.170314838,1
0.267038211,0.09831525,1
0.588047348,0.550616141,3
0.204858261,0.153143815,1
0.260689255,0.134242939,1
0.243442116,0.046590401,1
0.552587691,0.501007891,3
0.231318666,0.156072221,1
0.477973716,0.769481984,2
0.265984575,0.101218242,1
0.515798698,0.79191373,2
0.574390233,0.53221287,3
0.572707587,0.504895719,3
0.229429478,0.168581271,1
0.234714799,0.108065393,1
0.591475553,0.548209813,3
0.555952662,0.578047242,3
0.501828933,0.81050549,2
0.527091196,0.870534758,2
0.563547097,0.574135994,3
0.577627727,0.794572173,2
0.229009949,0.104962397,1
0.538854539,0.844996063,2
0.590876919,0.511621694,3
0.589009311,0.533845839,3
0.234248202,0.09634351,1
0.575961697,0.577793973,3
0.5373688,0.556613168,3
0.58053272,0.49110104,3
0.253923115,0.179327224,1
0.510726828,0.871659694,2
0.473170815,0.862287933,2
0.586495061,0.566937062,3
0.615904283,0.531665756,3
0.623995939,0.568136035,3
0.246218196,0.116700448,1
0.465847941,0.802939441,2
0.189992539,0.145883622,1
0.218848781,0.139453105,1
0.634973558,0.580868565,3
0.243614904,0.062537303,1
0.608705969,0.564019522,3
0.171780118,0.128775166,1
0.463565331,0.800282366,2
0.480272076,0.833348544,2
0.478911777,0.860422118,2
0.518725275,0.841561044,2
0.533101205,0.560488995,3
0.25371787,0.177443487,1
0.24390755,0.112129098,1
0.563739156,0.567860705,3
0.593973821,0.563399128,3
0.287950231,0.148323351,1
0.605884617,0.541672642,3
0.519463871,0.814007578,2
0.524355862,0.856482773,2
0.196823836,0.113301692,1
0.255629636,0.087027951,1
0.297403982,0.09240906,1
0.606130621,0.576675173,3
0.520381702,0.806862371,2
0.192882821,0.157784761,1
0.210110483,0.111070101,1
0.243180189,0.110353981,1
0.480899911,0.78592313,2
0.476417521,0.825306353,2
0.514160634,0.818635011,2
0.461329859,0.784448911,2
0.236834735,0.11271733,1
0.506046121,0.785537928,2
0.242446709,0.120526809,1
0.239987868,0.164569766,1
0.619411115,0.546543767,3
0.234512698,0.110031977,1
0.558919461,0.525812628,3
0.587036318,0.564556141,3
0.522291413,0.816596908,2
0.521068873,0.810303234,2
0.233404683,0.107776716,1
0.610511503,0.531269052,3
0.578539353,0.783148177,2
0.175912004,0.088754621,1
0.23957506,0.107899602,1
0.199042203,0.067770858,1
0.235615993,0.145791892,1
0.294468992,0.149490439,1
0.499689697,0.809290922,2
0.234758311,0.12112589,1
0.173095239,0.099746717,1
0.506991432,0.809196708,2
0.208863607,0.161537095,1
0.30259028,0.124601521,1
0.226599794,0.099951444,1
0.564930702,0.601126636,3
0.580340157,0.552879988,3
0.504693065,0.831242019,2
0.621740859,0.548820534,3
0.226346175,0.079865612,1
0.571873322,0.617104762,3
0.561411502,0.809135236,2
0.246323326,0.123799154,1
0.226077361,0.113654684,1
0.256446748,0.058907531,1
0.633119308,0.499344363,3
0.535879862,0.860921219,2
0.5926919,0.571019701,3
0.609721583,0.557208055,3
0.200271694,0.137836099,1
0.58988418,0.549684161,3
0.592076228,0.567590102,3
0.252855425,0.098849508,1
0.525271847,0.778020765,2
0.240065323,0.146032027,1
0.251462142,0.072995429,1
0.625092102,0.523497578,3
0.576339701,0.54165606,3
0.219430112,0.10391966,1
0.217692144,0.099416983,1
0.591291259,0.565995933,3
0.540588812,0.827630879,2
0.1940386,0.115850084,1
0.22677392,0.10791642,1
0.518479463,0.776854478,2
0.544094662,0.579418447,3
0.204462965,0.11240666,1
0.257346293,0.109463476,1
0.592015136,0.552730702,3
0.606573205,0.542907011,3
0.503270916,0.752390088,2
0.582286809,0.549160702,3
0.592490117,0.54021399,3
0.190388943,0.1379655,1
0.630158788,0.586332907,3
0.566696383,0.523775698,3
0.275048935,0.134812276,1
0.229026928,0.115781368,1
0.284723347,0.126757358,1
0.504842854,0.789862615,2
0.223842823,0.147153487,1
0.452523343,0.817046199,2
0.24601627,0.125365347,1
0.1946678,0.06250924,1
0.281393674,0.111372072,1
0.573637195,0.510225791,3
0.609094773,0.540483843,3
0.217805548,0.095913397,1
0.294335053,0.075143934,1
0.533394527,0.854294718,2
0.548960301,0.77975178,2
0.602106088,0.604083093,3
0.217234591,0.112749654,1
0.266368162,0.07912026,1
0.241478173,0.140719394,1
0.577834951,0.58895167,3
0.236596089,0.07645274,1
0.246641567,0.071988869,1
0.636891778,0.558990289,3
0.594581657,0.613862651,3
0.537719272,0.822389917,2
0.505032376,0.818765919,2
0.520243701,0.805123091,2
0.5611756,0.809962815,2
0.581634628,0.786974923,2
0.506590388,0.813700515,2
0.26437459,0.070875896,1
0.230677083,0.096382977,1
0.248929097,0.104231325,1
0.585556629,0.492979251,3
0.535051511,0.809809831,2
0.209089528,0.111400312,1
0.176094058,0.148476901,1
0.582904171,0.584049632,3
0.561982436,0.586550746,3
0.573524738,0.805407815,2
0.503094461,0.759145556,2
0.254378337,0.12360502,1
0.587157338,0.566448859,3
0.528461029,0.770026957,2
0.598226838,0.586370745,3
0.506048679,0.78605895,2
0.237278597,0.151718658,1
0.500392542,0.806071233,2
0.5973718,0.556324183,3
0.279302226,0.145255749,1
0.504873356,0.824163366,2
0.198476977,0.107604759,1
0.627322349,0.521169694,3
0.242144415,0.139061951,1
0.259689857,0.11873189,1
0.231484219,0.057226983,1
0.517844087,0.813090184,2
0.5042466,0.806297005,2
0.643787146,0.527773629,3
0.576610608,0.508952628,3
0.487647423,0.812037129,2
0.264047611,0.119278766,1
0.588076575,0.556224287,3
0.227314953,0.083837542,1
0.278793044,0.091388538,1
0.212529553,0.172937261,1
0.598860669,0.559065977,3
0.233994267,0.081981915,1
0.502117919,0.861862047,2
0.237492854,0.113294608,1
0.207641679,0.168573346,1
0.519469543,0.811188454,2
0.239397356,0.142637023,1
0.241098637,0.120091694,1
0.26512373,0.053164563,1
0.292487239,0.114163956,1
0.241754562,0.1135005,1
0.257541316,0.058117145,1
0.284795787,0.084962256,1
0.188225268,0.127883269,1
0.471251529,0.816562223,2
0.520492143,0.814054467,2
0.560953763,0.830632325,2
0.524940573,0.831033418,2
0.197110595,0.136809056,1
0.208567585,0.133695463,1
0.284924317,0.084439488,1
0.230627347,0.109193399,1
0.170864536,0.089031661,1
0.634610758,0.574688131,3
0.531736896,0.844545942,2
0.20619908,0.06582457,1
0.258558396,0.121421529,1
0.506582512,0.763299333,2
0.297363563,0.090633305,1
0.233244728,0.112600873,1
0.601756886,0.532922715,3
0.270916291,0.117089235,1
0.228767988,0.173820381,1
0.603632978,0.563565326,3
0.459569854,0.779167666,2
0.613636136,0.532788504,3
0.278978469,0.09324682,1
0.275258734,0.103723143,1
0.586584094,0.559396485,3
0.240676989,0.146123575,1
0.593554186,0.540293349,3
0.638560241,0.582204622,3
0.541488985,0.82805856,2
0.235701181,0.139089147,1
0.513873709,0.812361378,2
0.563412269,0.521767874,3
0.262355423,0.101359277,1
0.207365236,0.150452972,1
0.27006662,0.146646314,1
0.233906304,0.103677459,1
0.516607177,0.81459339,2
0.243797028,0.112217329,1
0.252167011,0.108492332,1
0.216459058,0.143149003,1
0.53342892,0.820320876,2
0.533246681,0.520852678,3
0.5917665,0.551813383,3
0.511499556,0.799160708,2
0.23489125,0.100622601,1
0.23240293,0.130551749,1
0.56670075,0.523513323,3
0.56781599,0.771091298,2
0.232213753,0.141749798,1
0.230342636,0.103734588,1
0.248986411,0.127438875,1
0.576555492,0.528158323,3
0.275250478,0.105892805,1
0.520045931,0.816715438,2
0.526273962,0.787313131,2
0.572586414,0.836226071,2
0.228621736,0.168911558,1
0.496136092,0.770446538,2
0.235362579,0.134881914,1
0.585062773,0.553965982,3
0.576314883,0.541670064,3
0.234816787,0.111231521,1
0.59030414,0.50829606,3
0.561519805,0.818302415,2
0.457529197,0.815590666,2
0.558619113,0.535504766,3
0.268437944,0.108381091,1
0.238125563,0.111184962,1
0.530444295,0.755397979,2
0.24628159,0.063145171,1
0.288709228,0.092663961,1
0.474571159,0.836624523,2
0.505733473,0.758698102,2
0.596828218,0.543959242,3
0.28337022,0.117730381,1
0.218494824,0.09984459,1
0.230137346,0.104810046,1
0.543362628,0.586513753,3
0.202534689,0.091799401,1
0.561315813,0.511554086,3
0.586585057,0.568347492,3
0.599162541,0.560322269,3
0.565160151,0.534704195,3
0.571788812,0.539902788,3
0.524753563,0.839135906,2
0.216317827,0.17945143,1
0.587967805,0.540781198,3
0.48538857,0.803331082,2
0.610461343,0.559894018,3
0.207547571,0.091852082,1
0.548820102,0.59514393,3
0.227257252,0.117765159,1
0.491984355,0.861548666,2
0.589734489,0.517724472,3
0.232613129,0.103433133,1
0.580614643,0.558008564,3
0.486792095,0.84503856,2
0.613702025,0.603618075,3
0.60412699,0.540504609,3
0.201204374,0.059837469,1
0.519696811,0.80510632,2
0.476459439,0.800183335,2
0.233266085,0.091143639,1
0.274722932,0.149707402,1
0.512492319,0.809540089,2
0.232132843,0.114416018,1
0.622944567,0.597352866,3
0.258799293,0.15447461,1
0.213866729,0.074639446,1
0.582827757,0.486452579,3
0.258102147,0.101191793,1
0.283695748,0.090436623,1
0.619034885,0.573881802,3
0.58489762,0.559405186,3
0.487926436,0.842051156,2
0.229012984,0.121068424,1
0.564129048,0.864660423,2
0.230752633,0.093460392,1
0.225124336,0.058824259,1
0.595664308,0.543814218,3
0.520502043,0.813942283,2
0.240104391,0.095158329,1
0.5883294,0.569323252,3
0.588272906,0.559277539,3
0.259732991,0.106411477,1
0.574925827,0.549228287,3
0.20642076,0.084358823,1
0.554029695,0.839747818,2
0.234285653,0.113931839,1
0.233664034,0.114879643,1
0.560411788,0.575468682,3
0.56924087,0.85303701,2
0.239665374,0.171403263,1
0.263772367,0.148538729,1
0.615840851,0.556156033,3
0.593784185,0.494512422,3
0.518351514,0.814099194,2
0.213981138,0.051219311,1
0.297535647,0.126632879,1
0.596621708,0.508470426,3
0.237478041,0.119102838,1
0.202816244,0.169634374,1
0.231963762,0.081016543,1
0.588086626,0.508775256,3
0.607000271,0.595174675,3
0.201173153,0.13681692,1
0.612800863,0.524658573,3
0.234914718,0.125567041,1
0.239376594,0.045284416,1
0.239571726,0.111654976,1
0.513339921,0.839383917,2
0.172310374,0.092331282,1
0.52149539,0.838275598,2
0.277249233,0.09798413,1
0.555494459,0.856604489,2
0.260031741,0.119168286,1
0.585696056,0.505624598,3
0.535677655,0.571907882,3
0.24195905,0.111798774,1
0.210814696,0.108219784,1
0.245362358,0.110691833,1
0.207188354,0.164242628,1
0.208023865,0.166662146,1
0.540961872,0.818445058,2
0.216916082,0.121628798,1
0.22453317,0.050473496,1
0.265990345,0.154330886,1
0.199051514,0.084678731,1
0.503594553,0.780692605,2
0.520836064,0.822345963,2
0.580395812,0.795685603,2
0.224484055,0.093707677,1
0.197152151,0.117425954,1
0.569878314,0.528735487,3
0.456307702,0.807219342,2
0.23571625,0.112234698,1
0.574422105,0.558004343,3
0.245748056,0.126533726,1
0.583801243,0.499220892,3
0.234648625,0.112361831,1
0.514894566,0.813458602,2
0.527199321,0.853997976,2
0.476588515,0.780528716,2
